electrical demand,hot water demand,space heating demand
26.1389,0,307.114
25.2074,0,419.327
28.0402,0.0597099,556.938
33.1576,0.0398066,546.351
32.6385,0.806372,992.02
43.7227,177.424,1160.68
58.22,12.2073,1166.08
70.4335,20.4543,691.373
43.2802,18.1459,500.304
33.6263,106.095,599.789
29.8194,9.22764,485.066
25.6915,59.251,942.03
27.3472,38.5461,674.434
38.705,36.4701,588.609
35.9511,15.142,483.121
28.784,21.5551,372.829
30.5499,5.99022,387.848
29.6684,34.8907,388.772
33.4411,5.51548,942.662
42.0904,85.8851,908.563
41.4787,1.17359,933.196
43.1059,7.40417,881.467
39.8756,8.06442,896.749
47.6523,18.8822,888.694
57.6456,25.9026,904.096
49.6526,22.3786,898.694
70.5452,12.3934,927.946
59.0152,11.4155,827.364
55.1112,71.2997,751.857
53.9268,4.36059,732.3
47.0409,0,673.534
47.9209,28.9128,390.032
48.5459,1.72882,176.508
56.66,0.451481,185.493
40.9575,1.12556,110.98
45.9276,11.9605,84.4186
49.6425,22.6026,155.658
70.7188,1.08172,163.988
64.2862,0.0191604,173.36
61.0702,577.433,175.032
62.315,2.64802,175.655
47.5772,0,205.017
49.9474,0,203.547
54.2776,0.372172,208.425
77.1987,0,201.881
62.8957,0,208.227
40.5451,5.18888,201.145
48.1992,22.2652,264.714
34.2872,0,71.1551
31.3606,0,268.582
27.3066,0,407.899
24.433,0,420.292
34.2009,0,957.91
26.676,93.1209,828.233
38.4748,115.308,590.795
55.8621,586.486,539.016
66.3139,14.3381,519.283
60.4064,19.3986,455.456
43.3277,11.243,982.995
31.7315,9.44382,483.036
34.6892,28.0135,605.737
32.3168,54.1939,459.562
26.8879,25.5359,436.385
35.2517,12.067,424.456
33.679,12.1804,423.655
39.6952,13.5891,426.477
37.075,2.71754,907.904
42.2575,6.22939,890.067
45.9749,13.425,824.104
47.1489,10.4619,716.531
46.4474,28.2296,623.814
44.9399,19.4782,684.294
55.7676,16.7213,706.85
56.2365,2.70436,670.409
66.1079,13.106,908.859
62.6537,209.618,836.822
96.7057,105.574,921.602
55.1652,65.2676,926.565
63.0293,0.15637,876.576
67.6613,2.86326,589.772
41.5384,31.3894,161.168
48.7763,0.619767,154.055
44.0619,0.667315,73.6839
37.5169,12.4749,41.5042
43.247,180.834,84.0888
33.6533,2.24176,112.778
40.5061,0.0597099,127.353
33.6256,0,117.939
26.2053,0,120.642
34.1828,0,126.12
22.0196,0,124.669
26.276,0,129.91
33.1704,0,129.963
23.9219,0,134.148
27.2466,0,131.252
23.2837,0,132.103
26.4785,0,151.766
25.1289,0,237.994
25.9448,0,379.459
29.8613,0.0398066,354.065
37.8707,33.0984,1205.36
41.8688,140.565,1172.56
51.6436,68.0435,902.674
40.9732,6.83399,679.528
25.8397,36.4986,607.024
31.324,23.6003,572.918
26.9771,10.5146,631.657
26.004,76.014,589.783
31.8585,151.024,515.619
29.0043,36.4533,536.069
32.7827,37.4294,508.02
29.3165,11.438,484.113
35.7248,2.43305,492.118
45.9789,16.0729,815.196
54.5228,6.16561,958.305
34.2756,4.36684,818.486
42.2788,3.41784,760.936
52.8997,28.2008,743.707
128.205,11.2015,697.527
68.775,7.34827,702.058
61.8555,11.5373,756.937
83.3147,130.483,725.146
77.3992,19.7182,753.844
68.3861,100.401,672.81
63.1266,65.4821,774.98
68.5771,10.0099,771.319
93.745,30.7588,741.121
52.1882,0.225571,439.414
49.4739,11.5063,266.494
54.0057,0.252245,262.776
44.2167,0.0398066,82.8716
45.5771,1.17321,73.077
35.0906,3.41979,145.469
43.6483,0.296824,157.212
36.9235,0.0574811,170.67
30.3155,0,172.615
35.5207,0,185.216
21.9543,0,185.803
23.866,0,175.989
29.5445,0,181.021
23.178,0,188.716
28.6459,0,169.743
21.2965,0,218.513
27.1125,0,219.128
24.5728,0,115.283
28.8716,0,338.626
40.1546,2.64802,393.078
40.817,24.2334,371.842
47.558,88.4401,873.424
53.1009,0.0398066,1150.99
53.5034,87.2364,1058.98
49.6397,758.596,884.248
38.7236,6.11758,584.709
43.3063,2.50782,429.047
22.2155,49.3302,411.407
30.2868,17.0276,799.55
60.3682,0,369.628
103.538,18.6176,361.459
44.6467,2.05773,311.62
40.2149,13.8255,404.213
146.139,36.5624,417.124
81.5939,12.5121,367.776
98.0626,51.3056,859.23
31.9388,11.768,692.755
40.8405,10.0343,797.814
53.1143,9.95934,790.217
42.7588,11.0848,837.898
47.8827,29.8853,823.644
48.5366,22.4131,926.702
71.4917,55.2594,917.654
69.4463,170.51,1167.15
67.5918,6.97923,1075.14
70.0068,2.99362,1058.76
55.5319,86.6836,1055.36
60.0679,105.505,956.028
82.9227,1.21801,614.855
58.9792,6.04564,384.327
53.1876,2.75346,382.532
44.9484,2.10897,269.885
53.5202,1.99268,253.64
52.7055,90.0229,259.057
47.5071,13.5882,257.945
56.7269,0.0191604,266.459
35.9216,0,268.974
43.0416,0,273.209
30.3775,0,277.036
26.1403,0,277.899
25.8806,0,283.057
22.1775,0,279.3
28.8269,0,277.23
23.3827,0,267.676
23.1802,0,280.688
27.2518,0,264.187
24.3353,0,802.56
25.2185,0,850.44
24.7189,0,621.269
33.7341,0,939.87
41.3519,86.8447,932.497
59.8937,62.6241,921.569
86.5856,84.9301,893.884
58.0071,75.6199,718.262
46.2752,19.7091,595.004
48.4712,22.4626,478.992
39.3564,31.4597,479.385
33.4576,97.865,385.649
49.7609,7.50981,517.111
34.6449,164.8,998.008
29.5131,51.5766,608.073
38.8531,18.2135,622.255
48.697,41.8881,585.596
52.198,10.9478,637.196
71.8175,10.4993,978.08
99.5557,91.7086,1008.72
94.3115,445.593,865.985
62.4586,17.3963,962.797
154.511,37.2069,926.953
138.658,44.9202,911.857
91.8417,6.49609,970.778
71.7463,14.4698,965.203
91.0384,4.07377,657.736
65.7027,67.5927,613.941
65.6247,5.68965,618.24
70.0733,35.4634,653.736
76.8738,3.19213,692.694
62.4885,0.114962,673.92
56.4585,0.589784,301.534
52.1358,12.9283,284.713
45.742,0,257.651
44.4682,3.51615,245.14
36.3734,28.0363,355.283
47.4189,209.624,242.707
37.6236,0.806372,244.246
35.7636,0,248.241
30.0411,0,246.51
29.7536,0,250.471
26.9241,0,253.213
25.8968,0,250.41
25.3617,0,238.911
23.04,0,224.941
28.0073,0,243.081
20.2817,0,240.779
28.3849,0,809.457
23.327,0,796.051
23.2691,2.02534,601.571
36.6165,15.358,791.858
41.9123,200.071,813.309
76.3836,1.175,784.624
77.1084,9.16522,884.273
58.7344,57.2326,798.095
48.4274,57.1114,833.255
37.1545,228.133,1311.88
52.469,101.972,1207
38.9166,43.321,980.047
53.5942,531.623,785.74
47.1349,31.2745,766.097
52.1715,0.338356,728.196
38.5876,43.4616,696.316
49.4522,42.8995,709.799
70.506,12.638,715.926
49.5613,21.5885,1020.29
67.9503,3.02481,988.373
73.4709,0,838.811
180.916,42.6,858.165
169.752,81.1279,850.591
91.5963,40.0469,830.788
66.7468,4.7676,882.55
60.3261,75.0038,884.103
53.7577,47.5025,590.284
64.4685,5.20569,543.441
63.5231,17.9954,545.815
75.4488,0.152592,558.532
76.0568,0.711163,616.762
73.6451,7.66941,611.365
65.0313,0.718943,352.683
49.3282,2.46332,337.559
48.7752,0.0582241,247.499
37.797,1.23777,234.513
38.2186,0,241.185
38.7203,0.0413524,244.431
34.8763,0.0398066,252.311
26.2568,0,248.359
33.5584,0,251.126
27.4791,0,256.835
25.2968,0,253.664
29.6955,0,259.041
22.2237,0,259.103
28.2438,0,265.034
19.7783,0,249.906
27.0945,0,259.049
29.2341,0,377.851
24.7797,15.717,525.041
40.4355,79.5933,505.348
31.5914,0,1001.57
32.0948,31.1022,862.719
35.9417,11.5231,711.487
43.357,45.4055,573.836
35.6088,4.15559,548.495
33.8121,191.256,1197.74
45.3772,26.3112,866.016
28.17,44.4808,823.404
40.5688,1.86376,599.185
30.9305,15.8554,620.356
35.5308,12.1167,597.842
31.2532,48.4321,585.731
29.8218,3.52343,581.127
36.8735,569.963,563.326
50.3265,7.10067,946.753
82.5163,5.89066,854.461
71.9534,4.11147,800.005
66.874,5.53819,785.422
75.8765,69.8164,732.754
58.6126,42.0161,727.696
56.2581,38.1515,764.548
65.6004,24.374,862.557
77.1718,6.24642,888.604
98.5024,25.7108,833.014
113.526,89.4867,804.664
61.7087,18.8679,806.878
56.1997,0.0788703,749.582
58.0164,31.5972,410.659
62.3266,3.36344,197.03
71.5232,59.7878,211.983
70.8417,0.225571,273.876
57.548,0.0383208,286.474
40.8556,2.3406,228.553
33.5844,0,225.503
41.0721,0,235.956
34.5928,0.0398066,239.062
33.517,0,244.018
29.009,0,248.753
30.4897,0,254.719
32.6398,0,263.041
22.4192,0,262.804
30.1485,0,247.17
21.1284,0,246.72
22.8373,0,237.968
27.3027,0,270.377
25.0781,0,354.676
32.1404,0,512.077
24.394,0,482.394
38.7011,0.0398066,1016.06
55.6983,1.8311,911.511
67.563,11.5783,701.907
75.5925,82.9039,609.634
37.0558,79.4889,491.519
32.9249,19.5623,557.958
23.6669,123.355,508.379
28.0327,433.568,957.262
44.0168,59.547,503.331
42.7921,12.9436,432.311
105.879,102.721,351.205
135.877,21.8637,353.574
87.511,108.948,405.419
94.1631,25.0782,407.242
182.317,18.058,904.036
85.0368,21.935,734.94
65.673,13.2139,771.411
180.608,104.2,758.395
121.685,2.08332,767.448
63.0744,26.2907,782.379
83.8222,54.9269,825.346
64.5097,91.7838,813.771
98.0686,52.199,821.779
73.8752,19.9602,1002.56
98.3977,14.2548,972.036
92.2367,1.73782,969.383
81.6886,15.7534,923.75
75.8805,16.4317,794.291
76.6931,30.6057,561.236
94.3249,156.688,565.788
64.4263,0.274137,117.9
60.6394,238.242,173.646
55.9488,4.87904,186.374
52.4908,0.275346,190.805
92.184,0.0191604,193.031
51.1427,0,195.75
34.9858,0,197.197
29.1595,0,205.031
29.4164,0,202.449
26.697,0,205.519
27.4511,0,209.754
23.8674,0,202.148
20.9698,0,191.994
25.9044,0,198.833
24.9235,0,213.155
23.6063,0,301.849
30.7061,0,333.063
29.0015,0,433.279
30.5026,236.141,971.691
46.3518,0,1230.32
60.1882,98.9829,1012.75
58.2212,22.2983,767.192
58.3653,38.5554,713.187
38.0713,81.2487,1282.29
47.0428,19.7666,1110.63
30.2655,48.6958,759.914
47.9759,100.979,765.402
56.0857,169.955,723.624
45.763,85.5178,674.351
37.2277,359.881,639.013
34.2941,218.051,604.296
35.7862,10.5326,609.034
27.238,21.6631,1067.35
55.931,13.8991,1060.82
60.3453,5.84045,1026.15
78.0031,51.126,990.086
75.9942,28.3005,906.518
82.104,84.7912,877.071
95.0431,53.1656,895.917
96.5534,19.9642,930.209
90.9994,127.505,959.189
96.8929,56.2334,868.364
89.7096,68.9362,839.788
76.5095,9.65904,842.594
82.5273,1.08575,793.779
77.4049,11.3914,515.752
66.6761,0,308.216
76.2547,0.349293,302.582
51.1072,2.6998,98.7686
47.0841,0.51733,142.19
44.3692,0.0383208,172.109
36.484,0.0613073,173.557
36.0743,0.0388239,181.903
27.0764,0,183.343
31.2717,0,188.832
24.111,0,195.875
26.9272,0,196.986
22.9177,0,203.258
26.1237,0,206.262
25.2321,0,211.268
25.5113,0,216.664
28.6265,0,218.784
25.4939,0,232.179
19.351,0,316.727
31.4041,0,464.731
21.078,0,324.43
29.8201,0,1041.66
42.5618,3.00453,1183.22
52.7333,226.179,932.114
41.2828,100.229,832.631
56.2172,50.2408,789.692
57.3985,80.2585,703.092
57.9688,88.5932,1142.57
32.2455,17.2669,725.008
29.5283,81.6062,595.412
35.2548,28.8518,579.644
34.7486,5.34206,442.372
32.8072,15.0548,515.354
30.2663,3.79671,517.867
41.7064,14.5239,517.606
45.0491,102,875.327
39.6819,18.4878,860.916
34.2365,18.9527,798.489
47.333,448.141,638.014
59.8245,17.7482,670.647
98.2327,10.1343,643.977
62.0002,26.7659,688.304
88.1506,197.923,690.283
92.5039,61.8164,735.748
61.9369,10.386,668.61
57.0768,1.99153,636.269
145.986,16.3839,627.904
80.7863,1.73065,600.452
63.6766,0.605335,328.552
72.3716,0.0201646,143.524
57.7819,2.05917,139.258
54.0726,0,87.8443
47.8032,0.342944,100.048
43.1899,0.0807192,141.818
46.2824,0.278961,150.979
34.4471,0.0194119,151.276
36.899,0,151.63
29.3384,0,156.353
27.1468,0,154.266
27.5339,0,134.534
22.6551,0,138.022
28.2177,0,141.397
26.8676,0,142.964
24.9705,0,136.782
29.5317,0,150.702
19.0649,0,167.932
26.6884,0,243.482
36.1121,0,277.092
35.5149,0,329.083
39.7303,34.8952,939.171
43.291,151.228,942.181
85.8396,92.7371,716.828
45.4818,24.0418,523.9
33.3175,82.1279,429.371
39.8708,9.7254,810.253
49.0946,19.2534,543.706
35.2049,82.5235,478.129
40.2674,21.9698,451.294
47.6811,107.29,482.497
55.4431,17.6607,445.6
35.3943,14.6104,408.017
31.6201,2.7479,624.248
50.9145,23.8664,727.659
43.1972,5.11512,1016.64
40.2978,9.39122,773.555
40.1068,73.0044,685.93
44.4847,45.0158,704.98
58.1112,9.89497,673.412
72.4417,3.08378,682.79
68.5633,47.4995,723.374
97.3613,672.521,707.786
141.548,196.936,738.103
163.845,97.685,659.056
167.553,4.42667,645.245
96.8052,6.43576,643.082
101.714,0.439863,600.833
72.0929,12.4612,397.338
78.2593,0.237407,244.138
78.1365,0.0403292,233.758
63.6675,15.2025,70.3325
62.0265,0.690008,32.5503
63.7072,2.12884,27.3162
50.2876,43.2371,31.8963
51.1387,0.0582358,56.7377
45.9226,0,80.2833
43.7673,2.68279,98.3674
34.307,0,95.2363
34.7107,0,105.539
32.9086,0,98.4393
29.178,0,106.102
33.0859,0,135.959
30.0885,0,129.789
34.4462,0,128.984
26.5482,0,121.915
36.1753,0,789.222
29.9944,2.68279,627.645
48.6218,0,428.439
48.2581,0,528.802
38.967,16.0492,751.621
56.0062,7.90832,626.7
40.8819,63.3097,532.603
47.072,41.2413,528.007
37.2825,97.2857,490.904
35.3693,54.6372,691.428
42.791,42.5353,525.136
36.7868,189.587,427.283
69.4361,386.967,645.313
46.4064,210.772,534.515
143.168,8.67991,486.017
54.1074,19.4313,478.081
56.8842,123.483,420.806
223.66,23.0515,558.222
148.562,48.7793,950.024
208.847,9.05717,830.131
68.6432,60.7486,729.514
82.1031,60.2521,796.047
90.5759,48.0526,783.767
97.0365,166.323,827.57
87.3699,15.9364,831.933
106.849,103.841,818.013
79.5973,89.093,583.867
84.3549,51.5091,533.811
94.8693,6.09597,529.081
90.0932,12.0224,494.049
81.6347,0.480333,483.305
59.5348,2.95631,485.104
61.6282,4.40515,340.745
56.9766,0.816959,156.115
45.4925,0.276231,139.984
45.0746,0.889608,140.034
44.9854,0.309252,146.502
33.4441,0,139.428
33.5722,0.0403292,146.354
26.8543,0,148.462
29.4169,0,150.542
28.384,0,159.542
24.5474,0,157.868
27.5893,0,148.131
22.8525,0,44.1512
28.4652,0,69.3533
23.4947,0,158.517
27.7645,0,177.86
24.7885,0,775.041
22.6417,0,716.167
30.3426,0,502.83
39.3117,588.106,817.963
97.4196,16.2389,827.079
160.309,12.0047,725.739
39.2061,25.0079,649.407
43.7552,360.654,1001.07
25.1954,23.5876,782.904
55.6465,26.0655,670.867
31.8081,20.7215,623.595
65.1304,6.80753,656.87
44.8079,17.8065,626.579
29.8609,8.9102,660.191
34.104,32.8409,799.134
30.7458,54.2224,692.041
32.1536,5.35785,669.049
50.6244,35.1411,628.663
38.8827,24.3896,1126.01
47.3834,79.7339,914.045
49.0082,33.0291,786.432
50.2477,12.6173,839.4
57.7172,67.5329,793.937
67.556,16.9231,797.576
85.604,59.3969,851.455
77.905,84.7064,871.769
47.1558,189.387,566.045
63.5907,67.1895,512.017
62.129,2.25375,514.287
55.4204,1.17381,497.169
52.9347,12.3112,578.138
43.9749,5.38897,581.115
49.773,0.228532,369.469
43.3915,1.16637,301.368
46.1326,2.03825,280.896
41.4893,0.0388239,218.675
41.0459,0,215.806
39.0735,0.0822246,218.739
37.6209,0,220.757
33.5273,0,224.019
30.5377,0,229.678
22.7431,0,227.327
28.1981,0,231.855
24.9513,0,231.355
23.9931,0,234.378
26.1161,0,238.004
27.0993,0,244.595
22.7252,0,257.302
24.1316,0,358.395
27.7736,0,392.931
28.979,0,373.65
31.7045,100.458,952.327
39.458,3.87632,934.913
42.7234,11.5274,559.091
29.1466,9.73951,533.47
26.4277,42.7886,464.192
32.073,4.8814,936.355
32.936,1.70933,589.747
32.2387,16.7418,511.226
31.8685,25.0761,531.964
23.0198,2.87607,497.929
46.467,12.8945,531.511
28.6947,28.0201,504.664
50.6907,12.902,554.974
34.5435,13.207,646.05
88.9417,30.6961,1035.45
67.0232,36.6483,916.504
61.1838,74.5138,774.293
54.7797,1.34685,757.04
62.0846,8.55215,711.68
60.1861,4.41586,613.387
74.1811,10.2567,650.483
118.341,77.1277,713.222
62.9375,20.9009,781.123
56.2611,12.5005,707.014
51.8682,72.2708,778.03
72.6409,23.1729,948.89
75.68,321.822,921.108
132.384,550.748,834.983
93.621,54.9069,524.965
73.5308,198.239,499.307
62.7769,0.268862,269.886
54.7988,4.51011,226.535
59.6036,2.68279,221.841
52.2932,2.67755,229.211
43.3938,0.237407,235.018
37.5686,0.676077,234.029
33.2506,0.0418953,242.344
25.7234,0,242.92
26.8865,0,248.041
27.037,0,241.857
26.4513,0,231.801
25.9597,0,227.284
24.8142,0,214.186
27.6078,0,229.267
23.8715,0,241.271
26.3959,0,360.48
25.3599,0,502.096
38.324,0,483.103
52.8852,150.319,983.334
54.0702,42.5185,1112.77
101.495,31.7409,1068.08
53.6424,57.7975,738.05
47.3875,10.1438,851.843
40.0177,90.3192,1227.23
27.7333,15.1675,989.874
34.2938,85.7879,862.064
20.3364,12.7118,757.661
67.0198,34.2352,693.706
30.4241,445.13,550.87
41.6737,20.6177,513.865
44.5083,314.589,563.122
46.1467,174.723,524.656
48.701,50.791,1056.52
55.2975,78.1254,950.619
36.9061,34.6853,924.371
44.3547,87.4439,906.711
50.0697,40.1205,873.403
66.8496,37.0075,860.933
113.338,121.301,910.658
243.73,68.8097,894.226
131.581,15.296,948.185
96.6426,10.9156,880.856
70.7906,14.213,835.136
68.3193,2.24349,836.622
64.2931,7.58193,801.561
68.3564,1.25681,492.281
65.6261,11.6792,292.115
63.1913,0,167.761
57.4302,0.280496,179.641
48.0935,0.386232,189.053
50.223,3.168,195.88
43.2884,0.0418953,205.899
31.8826,0.676617,210.704
38.9521,0.228532,211.012
30.3327,0.0403292,216.19
27.0047,0,216.64
28.0299,0,221.894
24.3965,0,220.804
32.1194,0,223.743
22.9352,0,219.826
21.5523,0,214.731
32.5034,0,232.593
18.2645,0,224.852
28.8936,0,325.095
27.8585,0.0403292,198.533
25.7247,0,324.759
32.4224,0.273057,971.904
39.8545,49.9695,1115.79
58.1494,2.12401,1046
30.0621,10.6366,820.166
43.7185,28.3489,754.138
22.5456,645.357,1122.89
29.3829,95.6005,1041.47
97.194,61.7983,896.055
130.225,38.8784,839.623
44.7306,39.684,858.198
73.6689,19.3842,760.88
108.142,52.0599,763.224
201.547,18.7283,748.564
52.8542,39.8922,755.337
38.5817,12.3376,1099.49
27.517,1.11503,988.074
35.1776,0.838383,931.1
34.5241,217.841,919.514
47.3491,80.1988,856.486
54.1394,104.066,854.631
50.8721,21.8503,901.967
93.9101,98.8139,905.756
77.5208,40.7165,950.585
70.0153,10.6249,860.994
81.3345,12.1788,815.45
52.0257,1.7738,872.371
63.8684,17.3988,827.505
52.657,1.46253,519.148
56.3779,0.318065,302.246
54.7639,2.12884,252.737
47.2351,0.278961,124.902
39.4305,0.522228,190.59
38.6234,3.88962,195.399
39.9675,0.252355,207.112
33.7797,0.0388239,206.414
31.067,0,200.55
28.4845,0,205.867
23.2512,0,207.325
30.0756,0,211.274
23.3867,0,210.005
31.9524,0,217.315
20.8,0,214.593
24.8182,0,219.283
31.2006,0,221.679
22.6132,0,234.537
26.6691,0,333.07
23.887,0,351.793
26.0771,24.71,334.565
29.2107,15.4768,908.953
40.5426,0,1203.55
44.0535,158.753,874.166
48.4532,352.505,824.145
52.6279,2.69313,749.262
34.842,16.439,608.407
34.2183,49.2756,1083.85
36.2491,4.05412,858.175
33.7344,22.3509,729.726
26.1859,10.0154,713.715
34.0051,76.217,697.702
55.6748,4.44014,579.61
29.5667,31.9292,574.426
54.1788,4.63237,580.189
25.5537,12.3591,962.214
37.3473,6.95952,801.582
33.6827,7.85412,764.894
38.0171,16.8708,765.308
49.8165,2.7054,946.513
40.1799,17.7098,903.744
53.6961,8.14517,985.827
57.6092,3.44921,967.41
64.3839,84.9859,994.063
59.1981,75.442,911.43
66.5232,34.8122,958.472
104.696,69.9188,955.632
53.3039,89.0328,908.32
54.4239,0.240167,480.382
41.5047,27.3566,268.26
50.4942,13.0795,269.438
47.7891,0.980197,324.208
42.5382,3.0427,230.692
40.9717,10.3921,242.728
36.7972,10.5966,244.857
43.6051,0.435294,252.113
31.3881,0,253.982
32.7569,0,253.855
30.9994,0,257.345
22.0475,0,263.336
29.5248,0,257.644
21.2902,0,236.25
28.0374,0,239.079
27.0039,0,233.852
25.4911,0,234.146
26.798,0,245.076
29.4301,0,346.697
29.3955,0,486.402
36.9039,0,454.761
58.8004,0,1013.74
62.023,9.287,842.492
73.9667,20.639,707.65
84.2168,168.544,634.412
67.1609,40.2831,534.711
62.716,54.5084,981.869
57.6242,75.7376,721.628
92.6583,13.9852,805.344
74.8449,461.314,728.268
80.1768,3.08632,791.393
68.8531,138.261,756.065
82.7823,48.7318,723.753
102.925,32.8261,690.608
84.4338,44.2178,680.857
72.7283,19.8241,1063.75
56.6448,9.08397,933.318
77.5383,4.24685,884.985
71.1048,152.084,822.749
62.2141,0.780617,868.955
71.9996,29.7916,948.837
102.655,11.1719,973.89
96.2757,9.73375,942.418
69.3951,25.7183,897.641
102.356,168.833,828.944
97.665,91.737,952.415
83.7326,1.19635,879.978
71.1058,3.54201,825.167
63.2487,4.8696,500.767
66.302,4.3478,277.78
58.0869,0.0403292,296.171
62.278,3.60657,240.28
49.2894,0.297901,248.952
50.7802,1.10386,256.436
56.0808,0.813348,263.735
39.2288,0.220002,270.31
33.2571,15.1385,259.827
32.2688,6.46175,269.499
28.1724,0,270.619
30.3235,0,276.799
24.8794,0,279.067
24.4,0,274.031
27.6731,0,265.816
21.2388,0,261.629
25.6073,0,264.112
23.9525,0,241.497
